guide,how-to-choose-and-implement-an-hrms-for-a-50-200-person-company,"How to choose and implement an HRMS for a 50–200 person company","HRMS Implementation — Choosing Software for a Growing Company | TBC","Managing employee data in spreadsheets causes errors and slows operations. Learn how to choose and implement the right HRMS for scaling. TBC, NCR.",P2
guide,how-to-run-an-internal-hr-audit-to-identify-compliance-gaps,"How to run an internal HR audit to identify compliance gaps","Internal HR Audit — Identifying Compliance Gaps Proactively | TBC","Wait for a labour inspector to find compliance gaps, and you face penalties. Learn how to run an internal HR audit to identify risks early. TBC, NCR.",P2
guide,how-to-manage-hr-during-a-period-of-rapid-headcount-growth,"How to manage HR during a period of rapid headcount growth","Rapid Headcount Growth — Managing HR Operational Stress | TBC","Growing headcount fast creates HR operational stress and dilutes culture. Learn how to scale your HR function before you scale your team. TBC, NCR.",P2
guide,how-to-create-a-career-framework-that-gives-employees-clarity-on-growth,"How to create a career framework that gives employees clarity on growth","Career Frameworks — Giving Employees Clarity on Growth | TBC","Employees without a clear path forward in your company will find one elsewhere. Learn how to build a career framework that retains talent. TBC, NCR.",P2
guide,how-to-manage-an-underperforming-hr-manager,"How to manage an underperforming HR manager","Underperforming HR Manager — Managing Failures and Cascading Impact | TBC","An underperforming HR manager cascades compliance gaps and poor hiring decisions. Learn how to manage the situation with clarity and directness. TBC, NCR.",P2
guide,how-to-manage-remote-contractors-based-outside-india,"How to manage remote contractors based outside India","Remote Contractors — Managing Compliance for Overseas Talent | TBC","Engaging overseas contractors introduces cross-border complexity and FEMA rules. Learn how to manage foreign remittances and compliance. TBC, NCR.",P2
guide,how-to-handle-a-situation-where-a-contractor-claims-to-be-an-employee,"How to handle a situation where a contractor claims to be an employee","Contractor Misclassification — Handling Claims of Employment | TBC","Contractors claiming employee benefits can file cases with labour courts. Learn how to maintain proper documentation and handle claims. TBC, NCR.",P1
guide,how-to-design-and-communicate-a-flexible-benefits-programme,"How to design and communicate a flexible benefits programme","Flexible Benefits Programme — Maximising Tax Efficiency | TBC","A Flexible Benefits Programme helps employees maximise their individual tax efficiency. Learn how to design an FBP without increasing costs. TBC, NCR.",P7
guide,how-to-manage-employee-loans-and-advances-correctly,"How to manage employee loans and advances correctly","Employee Loans — Managing Advances Correctly | TBC","Ad-hoc salary advances create financial leakage and HR conflict. Learn how to establish a clear policy for employee loans and advances. TBC, NCR.",P7
guide,how-to-build-a-learning-and-development-programme-on-a-limited-budget,"How to build a learning and development programme on a limited budget","Learning and Development — Building L&D Programmes on a Budget | TBC","L&D is a top retention factor, but you don't need expensive outside trainers. Learn how to build high-impact L&D with internal knowledge. TBC, NCR.",P7
guide,how-to-reduce-employee-attrition-when-you-can-t-match-mnc-salaries,"How to reduce employee attrition when you can't match MNC salaries","Employee Attrition — Reducing Turnover Without Matching Salaries | TBC","Attrition in SMEs is rarely just about money. Learn how to reduce employee turnover by building clear career paths and better management. TBC, NCR.",P3
guide,how-to-structure-a-compensation-and-benefits-policy-for-a-50-person-company,"How to structure a compensation and benefits policy for a 50-person company","Compensation and Benefits — Structuring a Policy for 50 Employees | TBC","Ad hoc salary decisions cause resentment and attrition at growing companies. Learn how to structure a fair compensation and benefits policy. TBC, NCR.",P3
guide,how-to-legally-terminate-an-employee-in-india,"How to legally terminate an employee in India","Employee Termination — Terminating Legally in India | TBC","Wrongful termination is a major legal risk that can lead to labour court cases. Learn how to legally terminate an employee using due process. TBC, NCR.",P3
